URL,U ID,Public,Derived View,Parent UID,Domain,Type,Name,Description,Visits,Creation Date,Last Update Date (data),Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,data_provided_by,KML File,Date Metadata Written,Time Period of Content,api_endpoint,program performance,Place Keywords,Shape File,Update Frequency,Jurisdiction,source_link,Dataset Icon Link,State Agency Performing Data Updates,owner_uid,provenance,Link Updated? ,new link,found link
https://opendata.maryland.gov/d/k2hc-rnrz,k2hc-rnrz,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Soils - Chesapeake Bay Silty Clay,"This is a MD iMAP hosted service layer. Find more information at http://imap.maryland.gov. This is a data table -  in comma-delimited -  ASCII format -  which contains information about selected physical properties -  particularly grain size -  of 4 - 255 surficial sediment samples from the Chesapeake Bay in Maryland. Samples were collected on a 1-km grid by the Maryland Geological Survey (MGS) between June 1976 and August 1984.Consider the age of the data (1976-1984) -  the sampling density (1-km grid) and the spatial and temporal variability of estuarine sediments in evaluating the fitness for use of this data set. Graphic displays and printed tabular listings derived from this data set may be used in publications and presentations -  provided that credit is given to the originators of the data set (see Section 1.1). Last Updated:  Feature Service Layer Link: http://geodata.md.gov/imap/rest/services/Geoscientific/MD_Soils/MapServer/1 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",30,07/28/2016 08:18:00 PM +0000,07/28/2016 8:18:00 PM,Geoscientific,"earth science,oceans,coastal process,estuaries,beaches,sedimentation,marine sediments,sediment grain,size,ocean chemistry,carbon,organic carbon,surficial sediments,md imap,md,water content,bulk density,sulfur,maryland",2,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/6305cf4a68094f9fb37b7dd5b0954da3_1.kml,7/20/16,Service first issued on 2016-03-30. Service most recently modified on 2016-03-30.,https://opendata.maryland.gov/resource/k2hc-rnrz.json,,Bounding Box: -76.5239 (W) to -75.8653 (W) and 37.8968 (N) to 39.3198 (N),http://data.imap.maryland.gov/datasets/6305cf4a68094f9fb37b7dd5b0954da3_1.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://geodata.md.gov/imap/rest/services/Geoscientific/MD_Soils/MapServer/1,https://www.arcgis.com/sharing/rest/community/groups/a1436ebedd774d1b99a1c1e25e412d03/info/iso_category_icons_65-11.png,,qyns-3jhx,official,No,https://mdgeodata.md.gov/imap/rest/services/Geoscientific/MD_Soils/MapServer/1,https://mdgeodata.md.gov/imap/rest/services/Geoscientific/MD_Soils/MapServer
https://opendata.maryland.gov/d/bqs5-v9as,bqs5-v9as,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Soils - Chesapeake Bay Clayey Sand,"This is a MD iMAP hosted service layer. Find more information at http://imap.maryland.gov. This is a data table -  in comma-delimited -  ASCII format -  which contains information about selected physical properties -  particularly grain size -  of 4 - 255 surficial sediment samples from the Chesapeake Bay in Maryland. Samples were collected on a 1-km grid by the Maryland Geological Survey (MGS) between June 1976 and August 1984.Consider the age of the data (1976-1984) -  the sampling density (1-km grid) and the spatial and temporal variability of estuarine sediments in evaluating the fitness for use of this data set. Graphic displays and printed tabular listings derived from this data set may be used in publications and presentations -  provided that credit is given to the originators of the data set (see Section 1.1). Last Updated:  Feature Service Layer Link: http://geodata.md.gov/imap/rest/services/Geoscientific/MD_Soils/MapServer/8 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",31,07/28/2016 08:06:00 PM +0000,07/28/2016 8:06:00 PM,Geoscientific,"earth science,oceans,coastal process,estuaries,beaches,sedimentation,marine sediments,sediment grain,size,ocean chemistry,carbon,organic carbon,surficial sediments,md imap,md,water content,bulk density,sulfur,maryland",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/6016ca969150411b9ab4c3155cea5669_8.kml,7/20/16,Service first issued on 2016-03-30. Service most recently modified on 2016-03-30.,https://opendata.maryland.gov/resource/bqs5-v9as.json,,Bounding Box: -76.5208 (W) to -75.9026 (W) and 37.9559 (N) to 39.4263 (N),http://data.imap.maryland.gov/datasets/6016ca969150411b9ab4c3155cea5669_8.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://geodata.md.gov/imap/rest/services/Geoscientific/MD_Soils/MapServer/8,https://www.arcgis.com/sharing/rest/community/groups/a1436ebedd774d1b99a1c1e25e412d03/info/iso_category_icons_65-11.png,,qyns-3jhx,official,No,https://mdgeodata.md.gov/imap/rest/services/Geoscientific/MD_Soils/MapServer/8,https://mdgeodata.md.gov/imap/rest/services/Geoscientific/MD_Soils/MapServer
https://opendata.maryland.gov/d/uhgw-6rei,uhgw-6rei,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Blue Infrastructure - Blue Infrastructure Ranks,"This is a MD iMAP hosted service layer. Find more information at http://imap.maryland.gov. The Blue Infrastructure study area and extent of inventory data was defined as the 16 coastal zone counties (Anne Arundel -  Baltimore -  Calvert -  Caroline -  Cecil -  Charles -  Dorchester -  Harford -  Kent -  Prince George's -  Queen Anne's -  Somerset -  St. Mary's -  Talbot -  Wicomico -  and Worcester) and Baltimore City. Including Baltimore City makes a total of 17 designated locations based on sixteen County Boundaries and one City Boundary. Four main models were created to perform the overlay processes to calculate the Zonal Majority used to determine the total rank for all the segments. The Blue Infrastructure assessment was designed as a spatial evaluation of coastal habitat -  critical natural resources and associated human uses in the tidal waters and near-shore areas of Maryland's coastal zone. The Assessment is used to identify near-shore tidal habitat priority areas that support coastal habitats and the resources and economies that depend upon them. The Blue Infrastructure was developed through a partnership between the Maryland Department of Natural Resources' Chesapeake and Coastal Program -  the National Oceanic and Atmospheric Administration and Towson University's Center for GIS. Last Updated:  5/1/2010 Feature Service Layer Link: http://geodata.md.gov/imap/rest/services/Hydrology/MD_BlueInfrastructure/FeatureServer/0 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the...",81,07/28/2016 07:26:00 PM +0000,07/28/2016 7:26:00 PM,Hydrology,"md,maryland,md imap,hydr,hydrology,dnr,maryland department of natural resources,vector,dynamic,wms,wfs,coastal atlas,blue infrastructure",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/e96524e952a342b5936ed1c0ee3a7901_0.kml,7/20/16,Service first issued on 2016-03-30. Service most recently modified on 2016-03-30.,https://opendata.maryland.gov/resource/uhgw-6rei.json,,Bounding Box: -77.2747 (W) to -75.0541 (W) and 37.9098 (N) to 39.7214 (N),http://data.imap.maryland.gov/datasets/e96524e952a342b5936ed1c0ee3a7901_0.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://geodata.md.gov/imap/rest/services/Hydrology/MD_BlueInfrastructure/FeatureServer/0,https://www.arcgis.com/sharing/rest/community/groups/da0c11f61f204f1db1677bedb3fe81c8/info/iso_category_icons_65-14.png,,qyns-3jhx,official,No,https://mdgeodata.md.gov/imap/rest/services/Hydrology/MD_BlueInfrastructure/FeatureServer/0,https://mdgeodata.md.gov/imap/rest/services/Hydrology/MD_BlueInfrastructure/FeatureServer
https://opendata.maryland.gov/d/gknz-y63y,gknz-y63y,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Shoreline Changes - Historic Shorelines,"This is a MD iMAP hosted service layer. Find more information at http://imap.maryland.gov. Digital shoreline vectors derived from bromide or mylar copies of National Ocean Service T-sheets or hydrographic surveys. Area covered includes Chesapeake Bay and tidal tributary shorelines along the western side of the Chesapeake Bay and five 7.5' quadrangles on the lower eastern shore of the Chesapeake Bay. Last Updated:  Feature Service Layer Link: http://geodata.md.gov/imap/rest/services/Hydrology/MD_ShorelineChanges/MapServer/2 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",120,07/28/2016 07:17:00 PM +0000,07/28/2016 7:17:00 PM,Hydrology,"hydr,hydrology,historic,transects,baseline,md,maryland,md imap,vector,dynamic,wfs,wms,kml,dnr,department of natural resources,mgs,maryland geological survey,shoreline changes,shorelines",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/b7dec3418668473c82002ee28e280eae_2.kml,7/20/16,Service first issued on 2016-03-30. Service most recently modified on 2016-03-30.,https://opendata.maryland.gov/resource/gknz-y63y.json,,Bounding Box: -77.2745 (W) to -75.0488 (W) and 37.8761 (N) to 39.6181 (N),http://data.imap.maryland.gov/datasets/b7dec3418668473c82002ee28e280eae_2.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://geodata.md.gov/imap/rest/services/Hydrology/MD_ShorelineChanges/MapServer/2,https://www.arcgis.com/sharing/rest/community/groups/da0c11f61f204f1db1677bedb3fe81c8/info/iso_category_icons_65-14.png,,qyns-3jhx,official,No,https://mdgeodata.md.gov/imap/rest/services/Hydrology/MD_ShorelineChanges/MapServer/2,https://mdgeodata.md.gov/imap/rest/services/Hydrology/MD_ShorelineChanges/MapServer
https://opendata.maryland.gov/d/ky2w-3sxy,ky2w-3sxy,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Property Data - Tax Map Grids,"This is a MD iMAP hosted service layer. Find more information at http://imap.maryland.gov. This layer contains the boundaries and IDs of the Maryland tax maps produced by Maryland Department of Planning. Tax maps -  also known as assessment maps -  property maps or parcel maps -  are a graphic representation of real property showing and defining individual property boundaries in relationship to contiguous real property. Last Updated:  Feature Service Layer Link: http://geodata.md.gov/imap/rest/services/PlanningCadastre/MD_PropertyData/MapServer/2 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",887,07/28/2016 07:07:00 PM +0000,07/28/2016 7:07:00 PM,Planning,"residential,parcel,points,property,view,cadastral,mdp,aryland department of planning,state department of assessments and taxation,vector,tax,maps,grids,id,raster,dynamic,wfs,wms,maryland,state,md imap",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/dc2d4fec9e814cb98b418babffec16a4_2.kml,7/20/16,Service first issued on 2016-04-05. Service most recently modified on 2016-04-05.,https://opendata.maryland.gov/resource/ky2w-3sxy.json,,Bounding Box: -79.5474 (W) to -75.0489 (W) and 37.8933 (N) to 39.7549 (N),http://data.imap.maryland.gov/datasets/dc2d4fec9e814cb98b418babffec16a4_2.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://geodata.md.gov/imap/rest/services/PlanningCadastre/MD_PropertyData/MapServer/2,https://www.arcgis.com/sharing/rest/community/groups/f90465e093a84cad85ee5cb522049e95/info/iso_category_icons_65-18.png,,qyns-3jhx,official,No,https://mdgeodata.md.gov/imap/rest/services/PlanningCadastre/MD_PropertyData/MapServer/2,https://mdgeodata.md.gov/imap/rest/services/PlanningCadastre/MD_PropertyData/MapServer
https://opendata.maryland.gov/d/thhp-wy7v,thhp-wy7v,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Recreational Uses - Camping,"This is a MD iMAP hosted service layer. Find more information at  http://imap.maryland.gov. These baseline recreational use data will inform planning efforts being undertaken by the Maryland Department of Natural Resources to help inform public access -  land acquisition -  future planning and decision-making. Collecting data on the variety of ways the Chesapeake waters and surrounding lands are used will help us plan for reducing use conflicts in our coastal waters -  maximizing efficiency -  and enhancing environmental and economic productivity. Chesapeake Bay waters are used in many ways: commercial fishing -  aquaculture -  transport -  habitat for wildlife -  and recreation -  among others. With new and expanding coastal and marine uses -  as well as Maryland's growing coastal population -  the pressure is mounting to ensure that there is space for both traditional and new uses and that conflicts are minimized. Some mapped human use data exist -  but Maryland has limited recreational water use data for the Chesapeake waters. Basic data on how we use our coastal waters was collected by inviting residents and experts to share their knowledge about recreational uses at workshops using geographical information systems technology. Last Updated:  7/1/2014 Feature Service Layer Link:   http://geodata.md.gov/imap/rest/services/Society/MD_RecreationalUses/FeatureServer/0 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there respons...",32,07/28/2016 07:11:00 PM +0000,07/28/2016 7:11:00 PM,Society,"camping,recreational use,society,soci,dnr,maryland,md,md imap,vector,dynamic,wfs,wms",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/6d0e7046d813427cbdf877133172b194_0.kml,7/20/16,Service first issued on 2016-04-04. Service most recently modified on 2016-04-04.,https://opendata.maryland.gov/resource/thhp-wy7v.json,,Bounding Box: -79.4873 (W) to -76.9778 (W) and 38.35 (N) to 39.723 (N),http://data.imap.maryland.gov/datasets/6d0e7046d813427cbdf877133172b194_0.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://geodata.md.gov/imap/rest/services/Society/MD_RecreationalUses/FeatureServer/0,https://www.arcgis.com/sharing/rest/community/groups/58d23e6e00694ea8a699786e33645e70/info/iso_category_icons_65-20.png,,qyns-3jhx,official,No,https://mdgeodata.md.gov/imap/rest/services/Society/MD_RecreationalUses/FeatureServer/0,https://mdgeodata.md.gov/imap/rest/services/Society/MD_RecreationalUses/FeatureServer
https://opendata.maryland.gov/d/mcth-b7u6,mcth-b7u6,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Road Centerlines - US Routes,"This is a MD iMAP hosted service layer. Find more information at http://imap.maryland.gov. The centerline is a data sharing process between the State Highway Administration (SHA) and local governments. Using a common centerline allows better exchange of information about the roadway system and provides opportunities for more efficient collection of information about that roadway asset. Some centerlines were created in-house using imagery -  GPS data -  and SHA's HPMS database and others were received from county governments and updated in house using imagery -  GPS data and SHA's HPMS. The centerline data includes annual HPMS updates/improvements.This layer has been modified from its original form. Please see lineage section for details. Last Updated:  Feature Service Layer Link: http://geodata.md.gov/imap/rest/services/Transportation/MD_RoadCenterlines/MapServer/1 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",295,07/28/2016 07:03:00 PM +0000,07/28/2016 7:03:00 PM,Transportation,"tran,transportation,centerlines,roads,streets,interstates,highways,sha,state highway administration,routes,maryland,md,dynamic,vector,wms,wfs,kml,md imap",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/23b35c39bba2454a8037bb6d24cdac83_1.kml,7/20/16,Service first issued on 2016-04-05. Service most recently modified on 2016-04-05.,https://opendata.maryland.gov/resource/mcth-b7u6.json,,Bounding Box: -79.4871 (W) to -75.0862 (W) and 38.0015 (N) to 39.7229 (N),http://data.imap.maryland.gov/datasets/23b35c39bba2454a8037bb6d24cdac83_1.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://geodata.md.gov/imap/rest/services/Transportation/MD_RoadCenterlines/MapServer/1,https://www.arcgis.com/sharing/rest/community/groups/cd81557a119441339bc7f410786089e4/info/iso_category_icons_65-22.png,,qyns-3jhx,official,No,https://mdgeodata.md.gov/imap/rest/services/Transportation/MD_RoadCenterlines/MapServer/1,https://mdgeodata.md.gov/imap/rest/services/Transportation/MD_RoadCenterlines/MapServer
https://opendata.maryland.gov/d/ydz5-5bsu,ydz5-5bsu,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Road Centerlines - Maryland Routes,"This is a MD iMAP hosted service layer. Find more information at http://imap.maryland.gov. The centerline is a data sharing process between the State Highway Administration (SHA) and local governments. Using a common centerline allows better exchange of information about the roadway system and provides opportunities for more efficient collection of information about that roadway asset. Some centerlines were created in-house using imagery -  GPS data -  and SHA's HPMS database and others were received from county governments and updated in house using imagery -  GPS data and SHA's HPMS. The centerline data includes annual HPMS updates/improvements.This layer has been modified from its original form. Please see lineage section for details. Last Updated:  Feature Service Layer Link: http://geodata.md.gov/imap/rest/services/Transportation/MD_RoadCenterlines/MapServer/2 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",295,07/28/2016 07:01:00 PM +0000,07/28/2016 7:01:00 PM,Transportation,"tran,transportation,centerlines,roads,streets,interstates,highways,sha,state highway administration,routes,maryland,md,dynamic,vector,wms,wfs,kml,md imap",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/af7392c28e5c461ba067d9996c65e5d2_2.kml,7/20/16,Service first issued on 2016-04-05. Service most recently modified on 2016-04-05.,https://opendata.maryland.gov/resource/ydz5-5bsu.json,,Bounding Box: -79.4835 (W) to -75.0522 (W) and 37.9646 (N) to 39.723 (N),http://data.imap.maryland.gov/datasets/af7392c28e5c461ba067d9996c65e5d2_2.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://geodata.md.gov/imap/rest/services/Transportation/MD_RoadCenterlines/MapServer/2,https://www.arcgis.com/sharing/rest/community/groups/cd81557a119441339bc7f410786089e4/info/iso_category_icons_65-22.png,,qyns-3jhx,official,No,https://mdgeodata.md.gov/imap/rest/services/Transportation/MD_RoadCenterlines/MapServer/2,https://mdgeodata.md.gov/imap/rest/services/Transportation/MD_RoadCenterlines/MapServer
https://opendata.maryland.gov/d/c6up-awfw,c6up-awfw,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Road Centerlines - Local and Other Roads,"This is a MD iMAP hosted service layer. Find more information at http://imap.maryland.gov. The centerline is a data sharing process between the State Highway Administration (SHA) and local governments. Using a common centerline allows better exchange of information about the roadway system and provides opportunities for more efficient collection of information about that roadway asset. Some centerlines were created in-house using imagery -  GPS data -  and SHA's HPMS database and others were received from county governments and updated in house using imagery -  GPS data and SHA's HPMS. The centerline data includes annual HPMS updates/improvements.This layer has been modified from its original form. Please see lineage section for details. Last Updated:  Feature Service Layer Link: http://geodata.md.gov/imap/rest/services/Transportation/MD_RoadCenterlines/MapServer/3 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",729,07/28/2016 06:59:00 PM +0000,07/28/2016 6:59:00 PM,Transportation,"tran,transportation,centerlines,roads,streets,interstates,highways,sha,state highway administration,routes,maryland,md,dynamic,vector,wms,wfs,kml,md imap",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/25d1954d57b44f17be71d29d1dd823b5_3.kml,7/20/16,Service first issued on 2016-04-05. Service most recently modified on 2016-04-05.,https://opendata.maryland.gov/resource/c6up-awfw.json,,Bounding Box: -79.4871 (W) to -75.0502 (W) and 37.9562 (N) to 39.7238 (N),http://data.imap.maryland.gov/datasets/25d1954d57b44f17be71d29d1dd823b5_3.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://geodata.md.gov/imap/rest/services/Transportation/MD_RoadCenterlines/MapServer/3,https://www.arcgis.com/sharing/rest/community/groups/cd81557a119441339bc7f410786089e4/info/iso_category_icons_65-22.png,,qyns-3jhx,official,No,https://mdgeodata.md.gov/imap/rest/services/Transportation/MD_RoadCenterlines/MapServer/3,https://mdgeodata.md.gov/imap/rest/services/Transportation/MD_RoadCenterlines/MapServer
https://opendata.maryland.gov/d/2kqe-5rsd,2kqe-5rsd,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Land Use Land Cover - County Land Use Land Cover 2010,"This is a MD iMAP hosted service layer. Find more information at http://imap.maryland.gov. This dataset contains summary statistics from the 1973 -  2002 -  and 2010 land use/land cover datasets. The purpose of the 2010 land use/land cover data set is to provide a generalized view of how developed land has changed throughout the state -  primarily capturing the conversion of resource land to development and characterizing the type of development (e.g. very low density -  low density -  medium density or high density residential development -  commercial -  industrial -  institutional). Last Updated:  Feature Service Layer Link: http://geodata.md.gov/imap/rest/services/PlanningCadastre/MD_LandUseLandCover/MapServer/0 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",212,07/28/2016 07:09:00 PM +0000,07/28/2016 7:09:00 PM,Planning,"land use,land cover,landscape,mdp,department of planning,cadastre,planning,wfs,wms,kml,maryland,md,md imap,cached,dynamic,plan",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/97717f333baf4e79abb7ab8098a99ee5_0.kml,7/20/16,Service first issued on 2016-04-05. Service most recently modified on 2016-04-05.,https://opendata.maryland.gov/resource/2kqe-5rsd.json,,Bounding Box: -79.4873 (W) to -75.0492 (W) and 37.9121 (N) to 39.7233 (N),http://data.imap.maryland.gov/datasets/97717f333baf4e79abb7ab8098a99ee5_0.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://geodata.md.gov/imap/rest/services/PlanningCadastre/MD_LandUseLandCover/MapServer/0,https://www.arcgis.com/sharing/rest/community/groups/f90465e093a84cad85ee5cb522049e95/info/iso_category_icons_65-18.png,,qyns-3jhx,official,No,https://mdgeodata.md.gov/imap/rest/services/PlanningCadastre/MD_LandUseLandCover/MapServer/0,https://mdgeodata.md.gov/imap/rest/services/PlanningCadastre/MD_LandUseLandCover/MapServer
